16,,,,,,,,,,,,,,,,,,,,,,,,,
Id,Equipment Name,Short Name,Rarity,Level,Introductory Level,Total Value,Talent 1,Talent 2,Card 1,Card 2,Card 3,Card 4,Card 5,Card 6,Card 7,Card 8,Card 9,Card 10,Slot,Slot Default,Image,Tags,Set,Manual Rarity,Manual Value
2320,Confusotron 500,,Rare,18,3,18,2,-1,Hypnotic Beacon,Memory Loss,Maze,,,,,,,,Arcane Item,,ExArcaneK,,2,,
2321,Eric's Elemental Confusotron,Eric's Confusotron,Epic,18,12,18,2,-1,Hypnotic Beacon,Cone of Cold,Magma Spray,,,,,,,,Arcane Item,,ExArcaneL,,2,,
2322,Ethereal Crystal Gun,,Epic,18,9,18,2,-1,Accelerate Time,Perplexing Ray,Firestorm,,,,,,,,Arcane Item,,ExArcaneG,,2,,
2323,Flame Warper,,Legendary,18,9,18,2,-1,Accelerate Time,Flame Spit,Flame Spit,,,,,,,,Arcane Item,,ExArcaneE,,2,,
2324,Spector's Raygun,,Legendary,18,13,18,2,-1,Hypnotic Beacon,Illusory Barrier,Stone Spikes,,,,,,,,Arcane Item,,ExArcaneF,,2,,
2325,Sonic Defense Kit,,Common,19,11,19,2,-1,Winds of War,Laser Beacon,Laser Beacon,,,,,,,,Arcane Item,,ExArcaneS,,2,,
2326,Dimensional Defense Kit,Dimension Defense,Common,19,16,19,2,-1,Teleport Self,Laser Beacon,Laser Beacon,,,,,,,,Arcane Item,,ExArcaneT,,2,,
2327,Boiling Sidearm,,Uncommon,19,5,19,2,-1,Dual Laser Beacon,Acid Blast,Hot Spot,,,,,,,,Arcane Item,,ExArcaneV,,2,,
2328,Crude Sidearm,,Uncommon,19,2,19,2,-1,Dual Laser Beacon,Acid Spray,Big Zap,,,,,,,,Arcane Item,,ExArcaneU,,2,,
2329,Dualoptimum Defense Kit,Dualoptimum Kit,Uncommon,19,13,19,2,-1,Dual Laser Beacon,Wall of Fire,Maze,,,,,,,,Arcane Item,,ExArcaneC,,2,,
2330,Kolt 45,,Rare,19,15,19,2,-1,Dual Laser Beacon,Ember Burst,Magma Spray,,,,,,,,Arcane Item,,ExArcaneA,,2,,
2331,Boiling Warper,,Rare,19,9,19,2,-1,Accelerate Time,Boiling Armor,Burning Fingers,,,,,,,,Arcane Item,,ExArcaneR,,2,,
2332,Vogel's Confusotron,,Epic,19,9,19,2,-1,Accelerate Time,Short Perplexing Ray,Magma Spray,,,,,,,,Arcane Item,,ExArcaneL2,,2,,
2333,Caustic Warper,,Epic,19,9,19,2,-1,Accelerate Time,Force Cone,Acid Blast,,,,,,,,Arcane Item,,ExArcaneA4,,2,,
2334,Crude Raygun,,Common,20,11,20,2,-1,Winds of War,Memory Loss,Laser Beacon,,,,,,,,Arcane Item,,ExArcaneI,,2,,
2335,Multi-deployer,,Common,20,11,20,2,-1,Dual Laser Beacon,Laser Beacon,Whirlwind Enemies,,,,,,,,Arcane Item,,ExArcaneA1,,2,,
2336,Evasive Disruptor,,Common,20,16,20,2,-1,Teleport Self,Boiling Armor,Laser Beacon,,,,,,,,Arcane Item,,ExArcaneA5,,2,,
2337,Defensive Forcegun,,Uncommon,20,1,20,2,-1,Dual Laser Beacon,Laser Beacon,Force Cannon,,,,,,,,Arcane Item,,ExArcaneB,,2,,
2338,R-18 Raygun,,Uncommon,20,6,20,2,-1,Gusts of War,Perplexing Ray,Laser Beacon,,,,,,,,Arcane Item,,ExArcaneJ,,2,,
2339,Personal Beamer,,Uncommon,20,11,20,2,-1,Winds of War,Acid Spray,Laser Beacon,,,,,,,,Arcane Item,,ExArcaneO,,2,,
2340,Smoking Pistol,,Rare,20,16,20,2,-1,Volcano,Smoke Bomb,Laser Beacon,,,,,,,,Arcane Item,,ExArcaneA7,,2,,
2341,Nuclear Pistol,,Rare,20,7,20,2,-1,Dual Laser Beacon,Volcano,Ember Spray,,,,,,,,Arcane Item,,ExArcaneA8,,2,,
2342,Mercury Stone,,Epic,20,16,20,2,-1,Hypnotic Beacon,Teleport Self,Firestorm,,,,,,,,Arcane Item,,ExArcaneN,,2,,
2343,Command Stone,,Epic,20,5,20,2,-1,Hypnotic Beacon,Gusts of War,Stone Spikes,,,,,,,,Arcane Item,,ExArcaneM,,2,,
2344,Klonox's Warper,,Legendary,19,13,19,2,-1,Accelerate Time,Illusory Barrier,Firestorm,,,,,,,,Arcane Item,,ExArcaneY,,2,,
2345,Spatiomancer's Sidearm,Spatiomancer's Gun,Legendary,20,7,20,2,-1,Hypnotic Beacon,Volcano,Stone Spikes,,,,,,,,Arcane Item,,ExArcaneZ,,2,,
2346,Reality Warper,,Legendary,21,9,21,2,-1,Accelerate Time,Short Perplexing Ray,Telekinesis,,,,,,,,Arcane Item,,ExArcaneZ2,,2,,
2347,Dynamic Staff,,Common,18,3,36,2,2,Surging Blast,Surging Blast,Surging Blast,Surging Bolt,Surging Bolt,Unstable Bolt,,,,,Staff,,AA1,,3,,
100001,Perfect Stoutness,,Legendary,18,9,18,2,-1,Duck,Duck,Officer's Harness,,,,,,,,Dwarf Skill,,Skill Dwarf Persistance G,,0,,
100002,Superb Stoutness,,Epic,18,9,18,2,-1,Duck,Duck,Reliable Hide Armor,,,,,,,,Dwarf Skill,,Skill Dwarf Persistance G,,0,,
100003,Advanced Stoutness,Advanced Stout.,Uncommon,18,6,18,2,-1,Absorbing Block,Immovable,Hit the Deck,,,,,,,,Dwarf Skill,,Skill Dwarf Persistance S,,0,,
100004,Trained Stoutness,,Rare,15,9,15,1,-1,Duck,Hit the Deck,Hit the Deck,,,,,,,,Dwarf Skill,,Skill Dwarf Persistance S,,0,,
100005,Stoutness,,Common,15,5,15,1,-1,Immovable,Immovable,Hit the Deck,,,,,,,,Dwarf Skill,,Skill Dwarf Persistance S,,0,,
100006,Apprentice Stoutness,Apprent. Stout.,Legendary,12,9,12,1,-1,Duck,Chain Harness,Toughened Hide Strips,,,,,,,,Dwarf Skill,,Skill Dwarf Persistance B,,0,,
100007,Novice Stoutness,,Epic,9,9,9,1,-1,Duck,Officer's Harness,Reliable Hide Armor,,,,,,,,Dwarf Skill,,Skill Dwarf Persistance B,,0,,
100008,Untrained Stoutness,Untrained Stout.,Common,9,5,9,1,-1,Immovable,Immovable,Trip,,,,,,,,Dwarf Skill,,Skill Dwarf Persistance B,,0,,
100009,Perfect Ferocity,,Rare,18,6,18,2,-1,Dwarven Battle Cry,Frenzy Aura,Blind Rage,,,,,,,,Dwarf Skill,,Skill Dwarf Ferocity G,,0,,
100010,Superb Ferocity,,Uncommon,15,6,15,1,-1,Dwarven Battle Cry,Charge,Charge,,,,,,,,Dwarf Skill,,Skill Dwarf Ferocity G,,0,,
100011,Advanced Ferocity,,Rare,12,6,12,1,-1,Dwarven Battle Cry,War Cry,Blind Rage,,,,,,,,Dwarf Skill,,Skill Dwarf Ferocity S,,0,,
100012,Trained Ferocity,,Common,12,6,12,1,-1,Dwarven Battle Cry,Charge,Unreliable Block,,,,,,,,Dwarf Skill,,Skill Dwarf Ferocity S,,0,,
100013,Ferocity,,Legendary,9,6,9,1,-1,Violent Spin,Blind Rage,Blind Rage,,,,,,,,Dwarf Skill,,Skill Dwarf Ferocity S,,0,,
100014,Apprentice Ferocity,,Epic,6,6,6,0,-1,Desperate Block,Blind Rage,Blind Rage,,,,,,,,Dwarf Skill,,Skill Dwarf Ferocity B,,0,,
100015,Novice Ferocity,,Uncommon,6,6,6,0,-1,Charge,Charge,Flimsy Block,,,,,,,,Dwarf Skill,,Skill Dwarf Ferocity B,,0,,
100016,Untrained Ferocity,,Common,5,6,5,0,-1,Charge,Weak Block,Flimsy Block,,,,,,,,Dwarf Skill,,Skill Dwarf Ferocity B,,0,,
100017,Perfect Toughness,,Common,18,6,18,2,-1,Toughness,Toughness,Rusty Armor,,,,,,,,Dwarf Skill,,Skill Dwarf Toughness G,,0,,
100018,Superb Toughness,,Legendary,15,6,15,1,-1,Violent Spin,Shrug it Off,Shrug it Off,,,,,,,,Dwarf Skill,,Skill Dwarf Toughness G,,0,,
100019,Toughness,,Epic,12,6,12,1,-1,Shrug it Off,Shrug it Off,Desperate Block,,,,,,,,Dwarf Skill,,Skill Dwarf Toughness S,,0,,
100020,Trained Toughness,,Epic,12,6,12,1,-1,Toughness,Chain Harness,Toughened Hide Strips,,,,,,,,Dwarf Skill,,Skill Dwarf Toughness S,,0,,
100021,Advanced Toughness,,Uncommon,15,9,15,1,-1,Toughness,Jarring Block,Jarring Block,,,,,,,,Dwarf Skill,,Skill Dwarf Toughness S,,0,,
100022,Apprentice Toughness,Apprentice Toughn.,Rare,9,7,9,1,-1,Spin Around,Shrug it Off,Reliable Hide Armor,,,,,,,,Dwarf Skill,,Skill Dwarf Toughness B,,0,,
100023,Novice Toughness,,Uncommon,9,9,9,1,-1,Muscle Through,Weakened Armor,Weakened Armor,,,,,,,,Dwarf Skill,,Skill Dwarf Toughness B,,0,,
100024,Untrained Toughness,,Rare,6,6,6,0,-1,Shrug it Off,Parry,Reliable Hide Armor,,,,,,,,Dwarf Skill,,Skill Dwarf Toughness B,,0,,
100049,Perfect Command,,Rare,18,6,18,2,-1,"Dash, Team!","Run, Team!",Flanking Move,,,,,,,,Human Skill,,Skill Human Command G,,0,,
100050,Perfect Tactics,,Rare,18,15,18,2,-1,Inspirational Thinking,Lateral Thinking,Unreliable Block,,,,,,,,Human Skill,,Skill Human Tactics G,,0,,
100051,Superb Command,,Uncommon,16,15,16,1,-1,All Out Attack,"Block, Soldier!",Parry,,,,,,,,Human Skill,,Skill Human Command G,,0,,
100052,Superb Tactics,,Common,18,15,18,2,-1,Inspirational Thinking,Desperate Block,Unreliable Block,,,,,,,,Human Skill,,Skill Human Tactics G,,0,,
100053,Advanced Command,,Epic,16,6,16,1,-1,"Sprint, Team!",Flanking Move,Run,,,,,,,,Human Skill,,Skill Human Command S,,0,,
100054,Advanced Tactics,,Rare,15,9,15,1,-1,Forward Thinking,Lateral Thinking,Unreliable Block,,,,,,,,Human Skill,,Skill Human Tactics S,,0,,
100055,Trained Command,,Common,15,6,15,1,-1,"Dash, Team!","Walk, Team!","Attack, Soldier!",,,,,,,,Human Skill,,Skill Human Command S,,0,,
100056,Trained Tactics,,Legendary,13,6,13,1,-1,Lateral Thinking,Lateral Thinking,Subtle Parry,,,,,,,,Human Skill,,Skill Human Tactics S,,0,,
100057,Command,,Rare,13,6,13,1,-1,"Sprint, Team!","Walk, Team!",Slowed,,,,,,,,Human Skill,,Skill Human Command B,,0,,
100058,Tactics,,Uncommon,13,9,13,1,-1,Forward Thinking,Jarring Block,"Attack, Soldier!",,,,,,,,Human Skill,,Skill Human Tactics S,,0,,
100059,Apprentice Command,,Epic,9,6,9,1,-1,"Run, Team!",Subtle Parry,Subtle Parry,,,,,,,,Human Skill,,Skill Human Command B,,0,,
100060,Apprentice Tactics,,Epic,10,9,10,1,-1,Lateral Thinking,Jarring Block,Subtle Parry,,,,,,,,Human Skill,,Skill Human Tactics B,,0,,
100061,Novice Command,,Uncommon,8,6,8,0,-1,"Run, Team!","Block, Soldier!",Vulnerable,,,,,,,,Human Skill,,Skill Human Command B,,0,,
100062,Novice Tactics,,Common,10,9,10,1,-1,Forward Thinking,"Attack, Soldier!",Wimpy,,,,,,,,Human Skill,,Skill Human Tactics B,,0,,
100063,Untrained Command,,Common,4,6,4,0,-1,"Shuffle, Team!","Attack, Soldier!",Flimsy Block,,,,,,,,Human Skill,,Skill Human Command B,,0,,
100064,Untrained Tactics,,Epic,7,6,7,0,-1,Lateral Thinking,Subtle Parry,Unreliable Block,,,,,,,,Human Skill,,Skill Human Tactics B,,0,,
100065,Perfect Flexibility,,Epic,18,6,18,2,-1,Advanced Battlefield Training,Advanced Battlefield Training,Flimsy Block,,,,,,,,Human Skill,,Skill Human Flexibility G,,0,,
100066,Superb Flexibility,,Legendary,16,6,16,1,-1,Advanced Battlefield Training,Escaping Run,Subtle Parry,,,,,,,,Human Skill,,Skill Human Flexibility G,,0,,
100067,Advanced Flexibility,,Uncommon,15,6,15,1,-1,Leadership,Leadership,Slowed,,,,,,,,Human Skill,,Skill Human Flexibility S,,0,,
100068,Trained Flexibility,,Epic,13,6,13,1,-1,Advanced Battlefield Training,Parry,Subtle Parry,,,,,,,,Human Skill,,Skill Human Flexibility S,,0,,
100069,Flexibility,,Common,12,6,12,1,-1,Battlefield Training,Retreat,"Attack, Soldier!",,,,,,,,Human Skill,,Skill Human Flexibility S,,0,,
100070,Apprentice Flexibility,Apprent. Flexibility,Rare,9,6,9,1,-1,Retreat,Flanking Move,"Attack, Soldier!",,,,,,,,Human Skill,,Skill Human Flexibility B,,0,,
100071,Novice Flexibility,,Uncommon,9,9,9,1,-1,Leadership,Jarring Block,Slowed,,,,,,,,Human Skill,,Skill Human Flexibility B,,0,,
100072,Untrained Flexibility,Untrained Flexib.,Rare,5,6,5,0,-1,Retreat,Flanking Move,Slowed,,,,,,,,Human Skill,,Skill Human Flexibility B,,0,,
100073,Perfect Footwork,,Legendary,18,16,18,2,-1,Violent Spin,Escaping Run,Leap,,,,,,,,Elf Skill,,Skill Elf Footwork G,,0,,
100074,Perfect Evasion,,Common,18,9,18,2,-1,Slippery,Elvish Scamper,Smashing Spin,,,,,,,,Elf Skill,,Skill Elf Battledancing G,,0,,
100075,Superb Footwork,,Common,17,6,17,1,-1,Quick Run,Quick Run,Shuffle,,,,,,,,Elf Skill,,Skill Elf Footwork G,,0,,
100076,Superb Evasion,,Rare,15,6,15,1,-1,Elvish Scamper,Elvish Scamper,Flanking Move,,,,,,,,Elf Skill,,Skill Elf Battledancing G,,0,,
100077,Advanced Footwork,,Epic,15,6,15,1,-1,Violent Spin,Escaping Run,Smashing Spin,,,,,,,,Elf Skill,,Skill Elf Footwork S,,0,,
100078,Advanced Evasion,,Uncommon,16,9,16,1,-1,Slippery,Elvish Scamper,Skip,,,,,,,,Elf Skill,,Skill Elf Battledancing S,,0,,
100079,Trained Footwork,,Uncommon,13,9,13,1,-1,Muscle Through,Jump Back,Skip,,,,,,,,Elf Skill,,Skill Elf Footwork S,,0,,
100080,Trained Evasion,,Legendary,12,6,12,1,-1,Violent Spin,Flanking Move,Flanking Move,,,,,,,,Elf Skill,,Skill Elf Battledancing S,,0,,
100081,Footwork,,Rare,12,6,12,1,-1,Quick Run,Escaping Run,Trip,,,,,,,,Elf Skill,,Skill Elf Footwork S,,0,,
100082,Evasion,,Legendary,9,6,9,1,-1,Flanking Move,Flanking Move,Flanking Move,,,,,,,,Elf Skill,,Skill Elf Battledancing S,,0,,
100083,Apprentice Footwork,Apprent. Footwork,Common,9,6,9,1,-1,Quick Run,Smashing Spin,Obvious Maneuver,,,,,,,,Elf Skill,,Skill Elf Footwork B,,0,,
100084,Novice Evasion,,Epic,9,9,9,1,-1,Slippery,Dangerous Maneuver,Dangerous Maneuver,,,,,,,,Elf Skill,,Skill Elf Battledancing B,,0,,
100085,Novice Footwork,,Rare,9,9,9,1,-1,Escaping Run,Muscle Through,Vulnerable,,,,,,,,Elf Skill,,Skill Elf Footwork B,,0,,
100086,Apprentice Evasion,,Common,7,0,7,0,-1,Smashing Spin,Smashing Spin,Skip,,,,,,,,Elf Skill,,Skill Elf Battledancing B,,0,,
100087,Untrained Footwork,,Epic,7,6,7,0,-1,Escaping Run,Dangerous Maneuver,Skip,,,,,,,,Elf Skill,,Skill Elf Footwork B,,0,,
100088,Untrained Evasion,,Common,7,9,7,0,-1,Slippery,Skip,Superstitious,,,,,,,,Elf Skill,,Skill Elf Battledancing B,,0,,
100089,Perfect Insight,,Epic,12,9,12,1,-1,Dodge,Pathfinding,Dangerous Maneuver,,,,,,,,Elf Skill,,Skill Elf Insight G,,0,,
100090,Superb Insight,,Rare,11,7,11,1,-1,Dodge,Elvish Insight,Scouting Run,,,,,,,,Elf Skill,,Skill Elf Insight G,,0,,
100091,Advanced Insight,,Legendary,9,7,9,1,-1,Dodge,Violent Spin,Dangerous Maneuver,,,,,,,,Elf Skill,,Skill Elf Insight S,,0,,
100092,Trained Insight,,Uncommon,14,9,14,1,-1,Pathfinding,Smashing Spin,Scouting Run,,,,,,,,Elf Skill,,Skill Elf Insight S,,0,,
100093,Apprentice Insight,,Epic,8,7,8,0,-1,Dodge,Dodge,Scouting Run,,,,,,,,Elf Skill,,Skill Elf Insight S,,0,,
100094,Insight,,Common,13,5,13,1,-1,Elvish Insight,Elvish Insight,Skip,,,,,,,,Elf Skill,,Skill Elf Insight B,,0,,
100095,Novice Insight,,Uncommon,8,9,8,0,-1,Pathfinding,Scouting Run,Superstitious,,,,,,,,Elf Skill,,Skill Elf Insight B,,0,,
100096,Untrained Insight,,Rare,6,7,6,0,-1,Dodge,Scouting Run,Skip,,,,,,,,Elf Skill,,Skill Elf Insight B,,0,,
100097,Untrained Rifthopping,,Common,1,3,1,0,-1,Dimensional Traveller,Force Bolt,Force Bolt,,,,,,,,Arcane Skill,,Skill Arcane Dimensional B,,0,,
100098,Novice Rifthopping,,Common,6,5,6,0,-1,Dimensional Traveller,Surging Bolt,Defensiveness,,,,,,,,Arcane Skill,,Skill Arcane Dimensional B,,0,,
100099,Apprentice Rifthopping,,Common,8,3,8,0,-1,Dimensional Traveller,Surging Bolt,Force Bolt,,,,,,,,Arcane Skill,,Skill Arcane Dimensional S,,0,,
100100,Trained Rifthopping,,Common,10,3,10,1,-1,Dimensional Traveller,Surging Blast,Force Bolt,,,,,,,,Arcane Skill,,Skill Arcane Dimensional S,,0,,
100101,Advanced Rifthopping,,Common,15,3,15,1,-1,Dimensional Traveller,Surging Bolt,Surging Bolt,,,,,,,,Arcane Skill,,Skill Arcane Dimensional G,,0,,
100102,Superb Rifthopping,,Common,17,3,17,1,-1,Dimensional Traveller,Surging Blast,Surging Bolt,,,,,,,,Arcane Skill,,Skill Arcane Dimensional G,,0,,
100148,Unskilled Arcane,,Common,1,0,0,0,-1,Zap,Spark,Bungled Bolt,,,,,,,,Arcane Skill,Arcane Skill,Default Item Unskilled Arcane,,0,,
100149,Unskilled Divine,,Common,1,0,0,0,-1,Minor Heal,Minor Heal,Righteous Frenzy,,,,,,,,Divine Skill,Divine Skill,Default Item Unskilled Divine,,0,,
100150,Unskilled Martial,,Common,2,0,2,0,-1,Bludgeon,Bludgeon,Weak Block,,,,,,,,Martial Skill,Martial Skill,Default Item Unskilled Martial,,0,,
100151,Unskilled Elf,,Uncommon,3,0,3,0,-1,Walk,Walk,Walk,,,,,,,,Elf Skill,Elf Skill,Default Item Unskilled Elf,,0,,
100152,Unskilled Human,,Uncommon,3,0,3,0,-1,Walk,Walk,Walk,,,,,,,,Human Skill,Human Skill,Default Item Unskilled Human,,0,,
100153,Unskilled Dwarf,,Common,1,0,-1,0,-1,Shuffle,Flimsy Block,Cloth Armor,,,,,,,,Dwarf Skill,Dwarf Skill,Default Item Unskilled Dwarf,,0,,
100154,Untrained Blazing,,Common,3,3,3,0,-1,Kindler,Fire Spray,Ember Spray,,,,,,,,Arcane Skill,,Skill Arcane Fire B,,0,,
100155,Novice Blazing,,Common,5,5,5,0,-1,Kindler,Hot Spot,Ember Spray,,,,,,,,Arcane Skill,,Skill Arcane Fire B,,0,,
100156,Apprentice Blazing,,Common,9,3,9,1,-1,Firestarter,Sizzling Bolt,Ember Spray,,,,,,,,Arcane Skill,,Skill Arcane Fire S,,0,,
100157,Untrained Teleportation,,Uncommon,3,4,3,0,-1,Dimensional Traveller,Dimensional Traveller,Arcane Feedback,,,,,,,,Arcane Skill,,Skill Arcane Dimensional B,,0,,
100158,Novice Teleportation,,Uncommon,5,3,5,0,-1,Dimensional Traveller,Dimensional Traveller,Force Bolt,,,,,,,,Arcane Skill,,Skill Arcane Dimensional B,,0,,
100160,Apprentice Teleportation,,Uncommon,9,3,9,1,-1,Dimensional Traveller,Dimensional Traveller,Force Blast,,,,,,,,Arcane Skill,,Skill Arcane Dimensional S,,0,,
100161,Fireblinker Novice,,Common,5,3,5,0,-1,Dimensional Traveller,Kindler,Ember Spray,,,,,,,,Arcane Skill,,Skill Arcane Fire B,,0,,
100162,Untrained Sparking,,Common,2,3,2,0,-1,Spark Inductor,Spark,Spark,,,,,,,,Arcane Skill,,Skill Arcane Electrical B,,0,,
100163,Burning Spark Novice,,Common,2,4,2,0,-1,Spark Inductor,Kindler,Arcane Feedback,,,,,,,,Arcane Skill,,Skill Arcane Fire B,,0,,
100164,Novice Sparking,,Common,6,3,6,0,-1,Spark Generator,Powerful Spark,Spark,,,,,,,,Arcane Skill,,Skill Arcane Electrical B,,0,,
100165,Trained Blazing,,Common,10,3,10,1,-1,Kindler,Sizzling Bolt,Fire Spray,,,,,,,,Arcane Skill,,Skill Arcane Fire S,,0,,
100166,Untrained Medic,,Common,3,4,3,0,-1,Healing Spirit,Minor Heal,Minor Heal,,,,,,,,Divine Skill,,Skill Divine Healer B,,0,,
100167,Novice Medic,,Common,6,4,6,0,-1,Healing Spirit,Light Heal,Minor Heal,,,,,,,,Divine Skill,,Skill Divine Healer B,,0,,
100168,Apprentice Medic,,Common,9,7,9,1,-1,Talented Healer,Limited Heal,Minor Heal,,,,,,,,Divine Skill,,Skill Divine Healer S,,0,,
100169,Trained Medic,,Common,12,4,12,1,-1,Healing Spirit,Heal,Light Heal,,,,,,,,Divine Skill,,Skill Divine Healer S,,0,,
100170,Untrained Devotion,,Common,3,4,3,0,-1,Altruism,Righteous Frenzy,Minor Heal,,,,,,,,Divine Skill,,Skill Divine Piety B,,0,,
100171,Novice Devotion,,Common,6,4,6,0,-1,Altruism,Righteous Frenzy,Light Heal,,,,,,,,Divine Skill,,Skill Divine Piety B,,0,,
100172,Apprentice Devotion,,Common,9,4,9,1,-1,Altruism,Light Heal,Limited Heal,,,,,,,,Divine Skill,,Skill Divine Piety S,,0,,
100173,Trained Devotion,,Common,12,4,12,1,-1,Altruism,Heal,Limited Heal,,,,,,,,Divine Skill,,Skill Divine Piety S,,0,,
100174,Untrained Cleansing,,Common,3,4,3,0,-1,Holy Presence,Surestrike Blessing,Surestrike Blessing,,,,,,,,Divine Skill,,Skill Divine Cleansing B,,0,,
100175,Novice Cleansing,,Common,6,4,6,0,-1,Holy Presence,Limited Heal,Surestrike Blessing,,,,,,,,Divine Skill,,Skill Divine Cleansing B,,0,,
100176,Apprentice Cleansing,,Common,8,6,8,0,-1,Holy Presence,Inspiration,Surestrike Blessing,,,,,,,,Divine Skill,,Skill Divine Cleansing S,,0,,
100177,Trained Cleansing,,Common,8,6,8,0,-1,Holy Presence,Invigorating Touch,Purge,,,,,,,,Divine Skill,,Skill Divine Cleansing S,,0,,
100195,Agility,,Epic,9,6,9,1,-1,Elvish Insight,Flanking Move,Dangerous Maneuver,,,,,,,,Elf Skill,,Skill Elf Agility B,,0,,
100196,Escapist,,Common,16,9,16,1,-1,Slippery,Elvish Insight,Skip,,,,,,,,Elf Skill,,Skill Elf Agility G,,0,,
100197,Perilous Agility,,Legendary,6,6,6,0,-1,Flanking Move,Flanking Move,Dangerous Maneuver,,,,,,,,Elf Skill,,Skill Elf Agility B,,0,,
100202,Unsubtle Thinker,,Rare,9,6,9,1,-1,Lateral Thinking,"Walk, Team!",Obvious Maneuver,,,,,,,,Human Skill,,Skill Human Thinker S,,0,,
100203,Flexible Command,,Common,9,6,9,1,-1,Battlefield Training,"Shuffle, Team!",Wimpy,,,,,,,,Human Skill,,Skill Human Command B,,0,,
100204,Beginner Command,,Uncommon,9,0,9,1,-1,"Block, Soldier!","Block, Soldier!","Attack, Soldier!",,,,,,,,Human Skill,,Skill Human Command S,,0,,
100205,Flexible Tactics,,Epic,15,6,15,1,-1,Advanced Battlefield Training,Lateral Thinking,Flimsy Block,,,,,,,,Human Skill,,Skill Human Command G,,0,,
100206,Thoughtful Command,,Common,16,9,16,1,-1,Forward Thinking,"Walk, Team!","Attack, Soldier!",,,,,,,,Human Skill,,Skill Human Command S,,0,,
100207,Inspired Command,,Rare,16,15,16,1,-1,Inspirational Thinking,"Shuffle, Team!",Subtle Parry,,,,,,,,Human Skill,,Skill Human Command S,,0,,
100214,Untrained Bashing,,Common,3,4,3,0,-1,Bruiser,Simple Bash,Weak Strike,,,,,,,,Martial Skill,,Skill Martial Bashing B,,0,,
100215,Advanced Chopping,,Common,15,5,15,1,-1,Slicer,Strong Chop,Strong Chop,,,,,,,,Martial Skill,,Skill Martial Chopping G,,0,,
100216,Novice Bashing,,Common,6,4,6,0,-1,Bruiser,Simple Bash,Bludgeon,,,,,,,,Martial Skill,,Skill Martial Bashing B,,0,,
100217,Apprentice Bashing,,Common,9,4,9,1,-1,Bruiser,Simple Bash,Simple Bash,,,,,,,,Martial Skill,,Skill Martial Bashing S,,0,,
100218,Untrained Chopping,,Common,3,4,3,0,-1,Slicer,Weak Chop,Weak Chop,,,,,,,,Martial Skill,,Skill Martial Chopping B,,0,,
100219,Novice Chopping,,Common,7,4,7,0,-1,Slicer,Chop,Weak Chop,,,,,,,,Martial Skill,,Skill Martial Chopping B,,0,,
100220,Apprentice Chopping,,Common,9,5,9,1,-1,Slicer,Strong Chop,Weak Chop,,,,,,,,Martial Skill,,Skill Martial Chopping S,,0,,
100221,Trained Chopping,,Common,13,5,13,1,-1,Slicer,Strong Chop,Chop,,,,,,,,Martial Skill,,Skill Martial Chopping S,,0,,
100222,Untrained Gouging,,Common,1,5,1,0,-1,Impaler,Penetrating Cut,Backbiting Strike,,,,,,,,Martial Skill,,Skill Martial Impaler B,,0,,
100223,Sharp Bashing,,Uncommon,7,4,7,0,-1,Impaler,Bruiser,Penetrating Cut,,,,,,,,Martial Skill,,Skill Martial Bashing S,,0,,
100224,Novice Gouging,,Common,5,4,5,0,-1,Impaler,Penetrating Cut,Penetrating Cut,,,,,,,,Martial Skill,,Skill Martial Impaler B,,0,,
100225,Apprentice Gouging,,Common,9,4,9,1,-1,Impaler,Puncturing Stab,Penetrating Cut,,,,,,,,Martial Skill,,Skill Martial Impaler S,,0,,
100227,Electroporter Novice,,Uncommon,8,3,8,0,-1,Dimensional Traveller,Spark Inductor,Spark Generator,,,,,,,,Arcane Skill,,Skill Arcane Electrical S,,0,,
100229,Focused Pyromancy,,Rare,12,3,12,1,-1,Firestarter,Firestarter,Firestarter,,,,,,,,Arcane Skill,,Skill Arcane Fire G,,0,,
100231,Focused Teleportation,,Rare,9,3,9,1,-1,Dimensional Traveller,Dimensional Traveller,Dimensional Traveller,,,,,,,,Arcane Skill,,Skill Arcane Dimensional G,,0,,
100232,Advanced Cleansing,,Common,15,6,15,1,-1,Holy Presence,Healing Rays,Purge,,,,,,,,Divine Skill,,Skill Divine Cleansing G,,0,,
100234,Advanced Devotion,,Common,15,4,15,1,-1,Altruism,Heal,Heal,,,,,,,,Divine Skill,,Skill Divine Piety G,,0,,
100235,Focused Medicine,,Rare,9,4,9,1,-1,Healing Spirit,Healing Spirit,Healing Spirit,,,,,,,,Divine Skill,,Skill Divine Healer G,,0,,
100236,Focused Piety,,Rare,9,4,9,1,-1,Altruism,Altruism,Altruism,,,,,,,,Divine Skill,,Skill Divine Piety G,,0,,
100237,Focused Cleansing,,Rare,9,4,9,1,-1,Holy Presence,Holy Presence,Holy Presence,,,,,,,,Divine Skill,,Skill Divine Cleansing G,,0,,
100239,Stout Charger,,Uncommon,7,6,7,0,-1,Charge,Hit the Deck,Mail,,,,,,,,Dwarf Skill,,Skill Dwarf Ferocity S,,0,,
100240,Raging Rock,,Epic,9,6,9,1,-1,Blind Rage,Blind Rage,Toughness,,,,,,,,Dwarf Skill,,Skill Dwarf Ferocity S,,0,,
100241,Practiced Scouting,,Rare,18,9,18,2,-1,Pathfinding,Violent Spin,Smashing Spin,,,,,,,,Elf Skill,,Skill Elf Wariness S,,0,,
